Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
478,09/07/2003,30,8,31,3,21,25,0.0,0,&nbsp,&nbsp,0.0,92,7045.32,4876,132.43,SIM,777803.22,0.0,0.0
479,12/07/2003,20,54,58,26,41,46,0.0,0,&nbsp,&nbsp,0.0,32,29012.34,2834,326.35,SIM,16088932.65,0.0,0.0
480,16/07/2003,36,38,33,14,49,41,0.0,0,&nbsp,&nbsp,0.0,112,13831.54,8589,179.69,SIM,17947892.21,0.0,0.0
481,19/07/2003,42,6,24,44,22,13,0.0,3,,AC,6796888.03,359,5670.32,19465,104.19,NÃO,0.0,0.0,0.0
481,19/07/2003,42,6,24,44,22,13,0.0,3,,MT,6796888.03,359,5670.32,19465,104.19,NÃO,0.0,0.0,0.0
481,19/07/2003,42,6,24,44,22,13,0.0,3,,SP,6796888.03,359,5670.32,19465,104.19,NÃO,0.0,0.0,0.0
482,23/07/2003,13,56,12,33,53,54,0.0,0,&nbsp,&nbsp,0.0,41,14878.29,2929,207.48,SIM,732011.95,0.0,0.0
483,26/07/2003,16,23,35,18,44,59,0.0,0,&nbsp,&nbsp,0.0,90,9761.25,6279,139.38,SIM,1786227.43,0.0,0.0
484,30/07/2003,53,19,38,18,17,49,0.0,0,&nbsp,&nbsp,0.0,55,13655.17,4015,186.35,SIM,2687468.43,0.0,0.0
485,02/08/2003,38,28,52,30,19,57,0.0,0,&nbsp,&nbsp,0.0,30,35888.42,3203,334.87,SIM,3979451.73,0.0,0.0
486,06/08/2003,50,42,19,8,30,14,0.0,1,,SP,5125800.12,55,17368.92,4325,220.05,NÃO,0.0,0.0,0.0
487,09/08/2003,25,22,48,52,54,8,0.0,2,,SE,467702.34,104,7495.23,5329,145.73,NÃO,0.0,0.0,0.0
487,09/08/2003,25,22,48,52,54,8,0.0,2,,SE,467702.34,104,7495.23,5329,145.73,NÃO,0.0,0.0,0.0
488,13/08/2003,30,39,35,43,15,57,0.0,0,&nbsp,&nbsp,0.0,46,11864.07,2699,201.45,SIM,654896.68,0.0,0.0
489,16/08/2003,28,36,17,53,33,59,0.0,0,&nbsp,&nbsp,0.0,67,12406.82,5107,162.16,SIM,9662631.84,0.0,0.0
490,20/08/2003,5,11,29,54,23,58,0.0,1,,RJ,11070173.5,148,7925.35,8438,138.49,NÃO,0.0,0.0,0.0
491,23/08/2003,22,43,15,55,9,1,0.0,1,,RJ,849344.26,81,8738.11,4221,167.05,NÃO,0.0,0.0,0.0
492,27/08/2003,57,2,15,6,56,18,0.0,0,&nbsp,&nbsp,0.0,26,19041.52,2629,187.61,SIM,594095.53,0.0,0.0
493,30/08/2003,54,20,3,18,42,24,0.0,0,&nbsp,&nbsp,0.0,79,9663.99,5294,143.67,SIM,1510241.51,0.0,0.0
494,03/09/2003,28,32,49,53,18,20,0.0,0,&nbsp,&nbsp,0.0,32,21997.6,2766,253.53,SIM,2354949.51,0.0,0.0
495,06/09/2003,36,15,60,8,29,49,0.0,0,&nbsp,&nbsp,0.0,48,20565.02,5313,185.09,SIM,3539495.03,0.0,0.0
496,10/09/2003,41,20,19,29,59,10,0.0,0,&nbsp,&nbsp,0.0,31,27720.31,3495,244.94,SIM,4570690.49,0.0,0.0
497,13/09/2003,9,41,32,13,58,20,0.0,0,&nbsp,&nbsp,0.0,72,15712.44,5439,207.21,SIM,5928244.66,0.0,0.0
498,17/09/2003,49,28,2,6,57,50,0.0,0,&nbsp,&nbsp,0.0,58,17603.0,4592,221.5,SIM,7153413.01,0.0,0.0
499,20/09/2003,59,1,11,5,44,4,0.0,1,,PE,8698099.22,126,10216.18,8903,144.04,NÃO,0.0,0.0,0.0
500,27/09/2003,35,21,54,29,38,36,0.0,1,,PR,9394248.83,73,23869.01,6818,254.6,NÃO,0.0,0.0,0.0
501,01/10/2003,34,27,56,28,16,39,0.0,0,&nbsp,&nbsp,0.0,43,11303.51,3037,159.45,SIM,583261.35,0.0,0.0
502,04/10/2003,50,7,33,21,24,13,0.0,2,,MS,730915.33,268,2731.87,9549,76.39,NÃO,0.0,0.0,0.0
502,04/10/2003,50,7,33,21,24,13,0.0,2,,SP,730915.33,268,2731.87,9549,76.39,NÃO,0.0,0.0,0.0
503,08/10/2003,10,21,48,27,49,7,0.0,0,&nbsp,&nbsp,0.0,40,11636.06,2934,158.04,SIM,558530.93,0.0,0.0
504,11/10/2003,39,19,11,8,50,30,0.0,0,&nbsp,&nbsp,0.0,54,12855.55,4006,172.64,SIM,1391570.39,0.0,0.0
505,15/10/2003,47,20,52,3,46,28,0.0,0,&nbsp,&nbsp,0.0,30,19736.18,2559,230.51,SIM,2102072.8,0.0,0.0
506,18/10/2003,31,37,34,15,38,4,0.0,0,&nbsp,&nbsp,0.0,65,12720.38,4735,173.96,SIM,3094262.01,0.0,0.0
507,22/10/2003,44,58,5,27,33,3,0.0,2,,MG,1963484.53,212,3273.22,6604,104.68,NÃO,0.0,0.0,0.0
507,22/10/2003,44,58,5,27,33,3,0.0,2,,SP,1963484.53,212,3273.22,6604,104.68,NÃO,0.0,0.0,0.0
508,25/10/2003,46,56,5,15,45,10,0.0,0,&nbsp,&nbsp,0.0,33,18038.77,3025,196.05,SIM,714335.26,0.0,0.0
509,29/10/2003,32,55,34,35,28,33,0.0,0,&nbsp,&nbsp,0.0,39,13104.28,2852,178.52,SIM,7199176.21,0.0,0.0
510,01/11/2003,30,45,58,1,4,41,0.0,2,,MA,4252983.06,70,15557.02,4392,247.01,NÃO,0.0,0.0,0.0
510,01/11/2003,30,45,58,1,4,41,0.0,2,,SP,4252983.06,70,15557.02,4392,247.01,NÃO,0.0,0.0,0.0
511,05/11/2003,8,36,34,37,3,4,0.0,0,&nbsp,&nbsp,0.0,50,8700.75,3155,137.37,SIM,761315.61,0.0,0.0
512,08/11/2003,8,40,58,4,53,31,0.0,3,,MS,653828.5,41,16727.11,2277,300.05,NÃO,0.0,0.0,0.0
512,08/11/2003,8,40,58,4,53,31,0.0,3,,RJ,653828.5,41,16727.11,2277,300.05,NÃO,0.0,0.0,0.0
512,08/11/2003,8,40,58,4,53,31,0.0,3,,RJ,653828.5,41,16727.11,2277,300.05,NÃO,0.0,0.0,0.0
513,12/11/2003,46,10,27,19,33,39,0.0,0,&nbsp,&nbsp,0.0,46,8485.71,2427,160.23,SIM,683099.65,0.0,0.0
514,15/11/2003,15,52,40,36,51,42,0.0,0,&nbsp,&nbsp,0.0,20,24964.72,1209,411.42,SIM,4941165.35,0.0,0.0
515,19/11/2003,39,16,57,15,45,48,0.0,0,&nbsp,&nbsp,0.0,33,20464.65,2636,255.23,SIM,6122998.73,0.0,0.0
516,22/11/2003,24,5,34,13,35,33,0.0,0,&nbsp,&nbsp,0.0,164,5416.02,7718,114.65,SIM,7677394.38,0.0,0.0
517,26/11/2003,51,32,8,28,38,7,0.0,0,&nbsp,&nbsp,0.0,36,22385.92,3262,246.13,SIM,9087707.16,0.0,0.0
518,29/11/2003,44,8,5,15,18,10,0.0,0,&nbsp,&nbsp,0.0,182,6014.85,8653,126.04,SIM,11003437.88,0.0,0.0
519,03/12/2003,9,36,15,19,42,22,0.0,0,&nbsp,&nbsp,0.0,111,9685.31,7018,152.61,SIM,18558840.36,0.0,0.0
520,06/12/2003,32,34,17,35,9,12,0.0,0,&nbsp,&nbsp,0.0,166,10017.32,10884,152.2,SIM,21468871.74,0.0,0.0
521,10/12/2003,28,32,38,25,15,45,0.0,0,&nbsp,&nbsp,0.0,166,10463.37,10610,163.09,SIM,24508480.18,0.0,0.0
522,13/12/2003,49,52,15,25,14,6,0.0,0,&nbsp,&nbsp,0.0,118,19311.39,8280,274.17,SIM,28496281.66,0.0,0.0
523,17/12/2003,45,58,40,39,28,44,0.0,0,&nbsp,&nbsp,0.0,123,27528.74,9692,348.05,SIM,34421843.43,0.0,0.0
524,20/12/2003,47,29,34,48,19,41,0.0,1,,SC,42794697.56,180,26580.49,17156,277.83,NÃO,0.0,0.0,0.0
525,27/12/2003,26,32,24,49,8,10,0.0,2,,MG,10208722.99,153,11600.82,9640,183.43,NÃO,0.0,0.0,0.0
525,27/12/2003,26,32,24,49,8,10,0.0,2,,SP,10208722.99,153,11600.82,9640,183.43,NÃO,0.0,0.0,0.0
526,03/01/2004,3,59,21,36,55,31,0.0,0,&nbsp,&nbsp,0.0,34,22681.04,2444,314.34,SIM,1349521.77,0.0,0.0
527,07/01/2004,17,14,50,52,6,26,0.0,0,&nbsp,&nbsp,0.0,23,27463.44,2091,300.94,SIM,2454925.13,0.0,0.0
528,10/01/2004,34,28,37,12,8,31,0.0,0,&nbsp,&nbsp,0.0,67,12554.6,4827,173.6,SIM,3926952.17,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,BA,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,CE,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,CE,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PB,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PB,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PB,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PE,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PE,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PE,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PE,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PE,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PI,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,PI,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,RN,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
529,14/01/2004,56,45,13,33,38,1,0.0,15,,RN,348732.75,87,8565.12,4758,156.03,NÃO,0.0,0.0,0.0
530,17/01/2004,32,21,25,1,6,49,0.0,0,&nbsp,&nbsp,0.0,49,18501.75,3771,239.5,SIM,7541604.05,0.0,0.0
531,21/01/2004,3,1,35,7,18,50,0.0,0,&nbsp,&nbsp,0.0,96,9079.1,5188,167.37,SIM,9066892.84,0.0,0.0
532,24/01/2004,13,4,12,53,9,52,0.0,0,&nbsp,&nbsp,0.0,69,16628.16,5314,215.09,SIM,11074743.03,0.0,0.0
533,28/01/2004,27,18,13,59,21,53,0.0,0,&nbsp,&nbsp,0.0,82,12747.27,5129,203.03,SIM,12903975.95,0.0,0.0
534,31/01/2004,48,57,23,8,31,3,0.0,1,,MT,15184658.12,107,12179.88,6559,197.95,NÃO,0.0,0.0,0.0
535,04/02/2004,49,14,47,56,6,28,0.0,1,,DF,7834139.14,59,12025.02,4136,170.89,NÃO,0.0,0.0,0.0
536,07/02/2004,14,22,25,15,37,23,0.0,0,&nbsp,&nbsp,0.0,49,12551.38,3217,190.46,SIM,1076280.35,0.0,0.0
537,11/02/2004,37,3,19,34,39,7,0.0,1,,RS,2054340.05,128,4366.34,5345,104.17,NÃO,0.0,0.0,0.0
538,14/02/2004,45,43,56,25,52,3,0.0,0,&nbsp,&nbsp,0.0,36,16533.54,2657,223.17,SIM,1041612.8,0.0,0.0
539,18/02/2004,16,50,55,6,47,19,0.0,0,&nbsp,&nbsp,0.0,21,25214.62,1908,276.47,SIM,5728373.54,0.0,0.0
540,21/02/2004,22,4,30,44,28,49,0.0,0,&nbsp,&nbsp,0.0,84,10186.19,4535,187.97,SIM,7225743.35,0.0,0.0
541,28/02/2004,58,57,27,13,49,52,0.0,1,,MG,9144543.5,54,20304.76,4879,223.88,NÃO,0.0,0.0,0.0
542,03/03/2004,49,4,19,28,35,6,0.0,0,&nbsp,&nbsp,0.0,42,9683.43,2800,144.7,SIM,711731.71,0.0,0.0
543,06/03/2004,35,54,37,42,49,46,0.0,1,,PR,1836749.58,78,8241.89,2557,250.47,NÃO,0.0,0.0,0.0
544,10/03/2004,11,33,56,47,17,34,0.0,0,&nbsp,&nbsp,0.0,39,10062.1,2415,161.89,SIM,4929350.89,0.0,0.0
545,13/03/2004,43,35,57,29,40,17,0.0,1,,ES,6409645.53,102,8292.97,4315,195.29,NÃO,0.0,0.0,0.0
546,17/03/2004,46,4,54,17,13,5,0.0,0,&nbsp,&nbsp,0.0,32,12224.97,3003,129.78,SIM,684598.29,0.0,0.0
547,20/03/2004,4,59,13,53,28,30,0.0,1,,PB,1746857.35,42,14452.51,2599,232.67,NÃO,0.0,0.0,0.0
548,24/03/2004,51,49,14,47,59,58,0.0,0,&nbsp,&nbsp,0.0,9,41634.7,965,386.83,SIM,655746.39,0.0,0.0
549,27/03/2004,13,51,58,22,46,8,0.0,0,&nbsp,&nbsp,0.0,34,17519.41,2772,214.07,SIM,5216225.0,0.0,0.0
550,31/03/2004,17,56,16,38,39,45,0.0,0,&nbsp,&nbsp,0.0,39,18277.0,2948,240.88,SIM,6463630.53,0.0,0.0
551,03/04/2004,56,48,57,21,12,46,0.0,0,&nbsp,&nbsp,0.0,35,28192.58,3027,324.75,SIM,8190426.28,0.0,0.0
552,07/04/2004,22,54,52,47,49,9,0.0,0,&nbsp,&nbsp,0.0,69,14110.09,4299,225.61,SIM,9894220.21,0.0,0.0
553,10/04/2004,43,46,58,53,54,4,0.0,0,&nbsp,&nbsp,0.0,42,23814.78,3308,301.22,SIM,11644606.76,0.0,0.0
554,14/04/2004,47,29,31,15,60,42,0.0,0,&nbsp,&nbsp,0.0,64,20951.21,4812,277.6,SIM,20258939.21,0.0,0.0
555,17/04/2004,49,5,23,33,45,31,0.0,1,,PR,23810057.19,152,13350.07,10733,188.35,NÃO,0.0,0.0,0.0
556,21/04/2004,8,45,30,33,17,10,0.0,0,&nbsp,&nbsp,0.0,20,14872.57,1699,174.41,SIM,520539.87,0.0,0.0
557,24/04/2004,18,49,38,23,8,12,0.0,0,&nbsp,&nbsp,0.0,59,11001.41,3777,171.2,SIM,1656435.01,0.0,0.0
558,28/04/2004,59,57,7,58,31,14,0.0,0,&nbsp,&nbsp,0.0,21,26571.46,2000,277.94,SIM,2632936.06,0.0,0.0
559,01/05/2004,53,25,36,13,17,6,0.0,1,,ES,3707152.54,75,8184.51,4460,137.11,NÃO,0.0,0.0,0.0
560,05/05/2004,32,18,11,30,2,58,0.0,0,&nbsp,&nbsp,0.0,44,16215.47,2585,274.97,SIM,6433069.85,0.0,0.0
561,08/05/2004,39,49,36,20,55,1,0.0,0,&nbsp,&nbsp,0.0,32,31342.98,2743,364.27,SIM,8188276.67,0.0,0.0
562,12/05/2004,37,35,23,16,57,55,0.0,0,&nbsp,&nbsp,0.0,117,8271.95,5150,187.22,SIM,9881959.48,0.0,0.0
563,15/05/2004,34,8,23,44,51,5,0.0,0,&nbsp,&nbsp,0.0,90,13541.69,6007,202.12,SIM,12014774.5,0.0,0.0
564,19/05/2004,38,13,32,20,10,49,0.0,0,&nbsp,&nbsp,0.0,46,25392.82,4446,261.73,SIM,20397765.64,0.0,0.0
565,22/05/2004,31,37,35,7,45,34,0.0,0,&nbsp,&nbsp,0.0,57,29241.27,6804,244.04,SIM,23314582.63,0.0,0.0
566,26/05/2004,17,6,20,18,13,37,0.0,0,&nbsp,&nbsp,0.0,176,11334.45,13032,152.49,SIM,26805592.27,0.0,0.0
567,29/05/2004,57,58,11,38,41,31,0.0,0,&nbsp,&nbsp,0.0,69,37888.61,5787,450.05,SIM,31380642.06,0.0,0.0
568,02/06/2004,25,41,17,29,13,22,0.0,0,&nbsp,&nbsp,0.0,457,7802.44,24931,142.48,SIM,37620642.34,0.0,0.0
569,05/06/2004,32,15,14,9,3,57,0.0,1,,RJ,46663532.7,434,11906.37,29922,172.04,NÃO,0.0,0.0,0.0
570,09/06/2004,35,32,36,33,51,15,0.0,0,&nbsp,&nbsp,0.0,84,18168.1,7539,201.67,SIM,21431972.38,0.0,0.0
571,12/06/2004,14,31,12,13,51,50,0.0,0,&nbsp,&nbsp,0.0,69,22294.35,5572,275.04,SIM,24124014.99,0.0,0.0
572,16/06/2004,33,3,20,60,9,16,0.0,0,&nbsp,&nbsp,0.0,162,10668.49,9940,173.21,SIM,27148533.16,0.0,0.0
573,19/06/2004,59,29,17,6,40,22,0.0,0,&nbsp,&nbsp,0.0,82,25012.22,8272,247.0,SIM,30737786.41,0.0,0.0
574,23/06/2004,32,23,2,10,44,17,0.0,0,&nbsp,&nbsp,0.0,162,12609.31,12691,160.35,SIM,45420567.88,0.0,0.0
575,26/06/2004,18,29,21,48,35,5,0.0,2,,DF,25737016.52,470,7359.84,21660,159.1,NÃO,0.0,0.0,0.0
575,26/06/2004,18,29,21,48,35,5,0.0,2,,SP,25737016.52,470,7359.84,21660,159.1,NÃO,0.0,0.0,0.0
576,30/06/2004,18,43,52,39,7,8,0.0,0,&nbsp,&nbsp,0.0,27,22856.21,1978,310.81,SIM,1079955.77,0.0,0.0
577,03/07/2004,31,47,28,23,8,24,0.0,0,&nbsp,&nbsp,0.0,57,15092.9,4579,187.17,SIM,2585472.5,0.0,0.0
578,07/07/2004,48,3,58,18,56,23,0.0,1,,MG,3982872.62,62,12879.26,3639,218.6,NÃO,0.0,0.0,0.0
579,10/07/2004,15,34,39,17,4,9,0.0,1,,PB,1175432.13,90,7463.06,5172,129.38,NÃO,0.0,0.0,0.0
580,14/07/2004,38,16,18,28,15,47,0.0,0,&nbsp,&nbsp,0.0,56,16168.75,4097,220.17,SIM,9592944.81,0.0,0.0
581,17/07/2004,30,25,52,14,39,17,0.0,1,,SP,11781320.02,56,22330.36,4429,281.27,NÃO,0.0,0.0,0.0
582,21/07/2004,13,40,29,59,45,51,0.0,0,&nbsp,&nbsp,0.0,29,17143.4,1943,254.91,SIM,870027.37,0.0,0.0
583,24/07/2004,55,6,41,20,43,7,0.0,0,&nbsp,&nbsp,0.0,36,20218.13,2157,336.16,SIM,2143769.6,0.0,0.0
584,28/07/2004,30,53,23,7,32,8,0.0,0,&nbsp,&nbsp,0.0,49,13327.92,3278,198.48,SIM,8329175.8,0.0,0.0
585,31/07/2004,24,39,12,33,57,36,0.0,1,,MG,10166807.68,124,8468.35,7122,146.89,NÃO,0.0,0.0,0.0
586,04/08/2004,45,38,13,11,54,39,0.0,0,&nbsp,&nbsp,0.0,30,15687.92,2162,216.87,SIM,823615.95,0.0,0.0
587,07/08/2004,30,2,36,18,60,29,0.0,0,&nbsp,&nbsp,0.0,36,20518.92,2436,302.09,SIM,2116308.12,0.0,0.0
588,11/08/2004,45,13,46,55,53,11,0.0,0,&nbsp,&nbsp,0.0,22,29565.71,2088,310.34,SIM,3254587.92,0.0,0.0
589,14/08/2004,13,7,33,59,6,8,0.0,0,&nbsp,&nbsp,0.0,152,5926.91,9005,99.66,SIM,9594559.27,0.0,0.0
590,18/08/2004,25,51,5,18,4,28,0.0,0,&nbsp,&nbsp,0.0,70,14105.62,5155,190.82,SIM,11322497.59,0.0,0.0
591,21/08/2004,58,3,18,50,34,1,0.0,0,&nbsp,&nbsp,0.0,64,18968.95,4448,271.9,SIM,13447020.1,0.0,0.0
592,25/08/2004,55,14,59,47,13,42,0.0,0,&nbsp,&nbsp,0.0,60,18664.59,5062,220.39,SIM,15406801.69,0.0,0.0
593,28/08/2004,27,29,1,59,25,49,0.0,0,&nbsp,&nbsp,0.0,68,20265.54,5291,259.47,SIM,17818401.51,0.0,0.0
594,01/09/2004,10,53,55,29,13,47,0.0,0,&nbsp,&nbsp,0.0,121,11747.7,6444,219.76,SIM,27956987.94,0.0,0.0
595,04/09/2004,54,2,43,1,50,25,0.0,0,&nbsp,&nbsp,0.0,89,22736.36,7230,278.82,SIM,31498176.46,0.0,0.0
596,08/09/2004,43,60,28,11,54,14,0.0,0,&nbsp,&nbsp,0.0,116,15749.68,6578,276.69,SIM,34695360.86,0.0,0.0
597,11/09/2004,42,40,27,22,56,29,0.0,0,&nbsp,&nbsp,0.0,140,21650.75,10021,301.33,SIM,39999792.49,0.0,0.0
598,15/09/2004,5,16,53,38,50,34,0.0,2,,DF,23179951.19,234,15531.4,19229,188.29,NÃO,0.0,0.0,0.0
598,15/09/2004,5,16,53,38,50,34,0.0,2,,RS,23179951.19,234,15531.4,19229,188.29,NÃO,0.0,0.0,0.0
599,18/09/2004,6,45,51,9,23,4,0.0,0,&nbsp,&nbsp,0.0,65,10375.8,4755,141.31,SIM,15168219.08,0.0,0.0
600,22/09/2004,18,39,54,34,31,16,0.0,0,&nbsp,&nbsp,0.0,73,16062.92,4640,251.75,SIM,17220256.51,0.0,0.0
601,25/09/2004,37,19,29,30,10,22,0.0,0,&nbsp,&nbsp,0.0,75,18837.59,6002,234.5,SIM,19692689.9,0.0,0.0
602,29/09/2004,38,60,13,7,55,46,0.0,0,&nbsp,&nbsp,0.0,95,13988.93,6773,195.47,SIM,22018349.56,0.0,0.0
603,02/10/2004,4,8,11,29,12,44,0.0,1,,SP,24750883.61,233,6701.5,12565,123.8,NÃO,0.0,0.0,0.0
604,06/10/2004,41,49,51,25,15,46,0.0,0,&nbsp,&nbsp,0.0,15,35679.23,1422,374.94,SIM,8450325.62,0.0,0.0
605,09/10/2004,44,52,53,4,49,24,0.0,0,&nbsp,&nbsp,0.0,45,23716.98,3980,267.15,SIM,10318037.87,0.0,0.0
606,13/10/2004,41,6,23,55,32,35,0.0,1,,SP,11878491.65,43,20736.93,3770,235.63,NÃO,0.0,0.0,0.0
607,16/10/2004,6,59,11,27,19,41,0.0,0,&nbsp,&nbsp,0.0,48,13506.67,3059,211.14,SIM,1134560.21,0.0,0.0
608,20/10/2004,30,6,37,19,24,13,0.0,0,&nbsp,&nbsp,0.0,101,6267.54,5181,121.72,SIM,2242347.59,0.0,0.0
609,23/10/2004,15,2,59,60,6,58,0.0,0,&nbsp,&nbsp,0.0,60,13952.24,3994,208.81,SIM,8804117.7,0.0,0.0
610,27/10/2004,25,49,30,43,47,45,0.0,0,&nbsp,&nbsp,0.0,62,14911.12,4044,227.75,SIM,10421973.58,0.0,0.0
611,30/10/2004,22,21,33,16,48,49,0.0,0,&nbsp,&nbsp,0.0,69,16349.76,4531,248.04,SIM,12396207.89,0.0,0.0
612,03/11/2004,55,33,15,50,53,18,0.0,0,&nbsp,&nbsp,0.0,41,22250.05,3389,268.16,SIM,13992649.1,0.0,0.0
613,06/11/2004,54,55,13,44,6,19,0.0,0,&nbsp,&nbsp,0.0,108,12259.22,7101,185.76,SIM,16309642.4,0.0,0.0
614,10/11/2004,60,31,12,48,57,16,0.0,0,&nbsp,&nbsp,0.0,53,24951.84,4127,319.23,SIM,25638073.79,0.0,0.0
615,13/11/2004,27,31,8,10,51,5,0.0,0,&nbsp,&nbsp,0.0,157,11348.03,9780,181.48,SIM,28755943.65,0.0,0.0
616,17/11/2004,24,16,26,54,12,2,0.0,0,&nbsp,&nbsp,0.0,90,18187.52,9236,176.56,SIM,31620478.41,0.0,0.0
617,20/11/2004,25,5,49,36,33,3,0.0,2,,RJ,17791387.59,289,7834.5,17341,130.08,NÃO,0.0,0.0,0.0
617,20/11/2004,25,5,49,36,33,3,0.0,2,,SP,17791387.59,289,7834.5,17341,130.08,NÃO,0.0,0.0,0.0
618,24/11/2004,60,10,3,8,24,13,0.0,0,&nbsp,&nbsp,0.0,86,6312.56,4992,108.34,SIM,950038.98,0.0,0.0
619,27/11/2004,16,12,46,14,8,19,0.0,0,&nbsp,&nbsp,0.0,101,7354.06,5924,124.91,SIM,10960275.81,0.0,0.0
620,01/12/2004,22,1,29,13,32,3,0.0,0,&nbsp,&nbsp,0.0,87,11707.09,5886,172.39,SIM,12742680.43,0.0,0.0
621,04/12/2004,29,31,50,26,57,49,0.0,0,&nbsp,&nbsp,0.0,40,32904.81,3837,341.73,SIM,15046017.24,0.0,0.0
622,08/12/2004,59,27,19,29,50,38,0.0,0,&nbsp,&nbsp,0.0,49,24789.92,3560,339.92,SIM,17171752.86,0.0,0.0
623,11/12/2004,42,23,55,30,9,49,0.0,0,&nbsp,&nbsp,0.0,124,12236.03,6915,218.59,SIM,19826970.07,0.0,0.0
624,15/12/2004,39,23,34,52,8,43,0.0,1,,MG,22375180.08,108,13482.59,7284,199.16,NÃO,0.0,0.0,0.0
625,18/12/2004,59,12,32,42,24,40,0.0,0,&nbsp,&nbsp,0.0,49,20777.72,4056,250.06,SIM,9935192.23,0.0,0.0
626,22/12/2004,49,8,22,18,7,39,0.0,0,&nbsp,&nbsp,0.0,52,21294.16,5096,216.47,SIM,11872960.59,0.0,0.0
627,29/12/2004,19,13,45,58,56,1,0.0,0,&nbsp,&nbsp,0.0,112,14270.18,8049,197.82,SIM,14669915.47,0.0,0.0
628,05/01/2005,8,16,22,56,58,30,0.0,1,,SP,17373966.13,76,20331.21,5510,279.37,NÃO,0.0,0.0,0.0
629,08/01/2005,40,47,39,16,51,15,0.0,1,,SE,1104456.38,15,42074.53,1865,337.13,NÃO,0.0,0.0,0.0
630,12/01/2005,16,53,20,60,12,45,0.0,0,&nbsp,&nbsp,0.0,33,24880.69,2972,275.23,SIM,8811801.94,0.0,0.0
631,15/01/2005,1,28,47,20,44,32,0.0,1,,PR,10579247.17,46,21955.84,3548,283.58,NÃO,0.0,0.0,0.0
632,19/01/2005,2,54,48,51,19,28,0.0,0,&nbsp,&nbsp,0.0,26,19697.02,1962,260.03,SIM,896214.44,0.0,0.0
633,22/01/2005,27,46,5,50,11,22,0.0,0,&nbsp,&nbsp,0.0,58,11744.77,3524,192.57,SIM,2088308.43,0.0,0.0
634,26/01/2005,13,41,24,42,10,56,0.0,0,&nbsp,&nbsp,0.0,54,11854.27,3752,169.97,SIM,7789137.3,0.0,0.0
635,29/01/2005,49,42,37,8,20,26,0.0,0,&nbsp,&nbsp,0.0,58,16456.84,3646,260.8,SIM,9459506.58,0.0,0.0
636,02/02/2005,30,32,34,50,28,26,0.0,0,&nbsp,&nbsp,0.0,74,12762.47,3170,296.79,SIM,11112246.45,0.0,0.0
637,05/02/2005,52,58,43,48,11,18,0.0,0,&nbsp,&nbsp,0.0,29,38451.69,3560,312.04,SIM,13063669.53,0.0,0.0
638,12/02/2005,42,10,50,41,11,36,0.0,0,&nbsp,&nbsp,0.0,65,22677.35,4518,325.03,SIM,15643218.5,0.0,0.0
639,16/02/2005,51,39,35,60,45,13,0.0,0,&nbsp,&nbsp,0.0,72,17653.96,5473,231.37,SIM,25066531.77,0.0,0.0
640,19/02/2005,12,42,59,46,19,60,0.0,0,&nbsp,&nbsp,0.0,129,14012.81,8094,222.49,SIM,28229924.76,0.0,0.0
641,23/02/2005,17,13,33,9,1,34,0.0,1,,MG,31923289.19,366,5766.38,20840,100.89,NÃO,0.0,0.0,0.0
