Concurso,Data Sorteio,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Arrecadacao_Total,Ganhadores_Sena,Cidade,UF,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio,Acumulado_Mega_da_Virada
1826,09/06/2016,43,48,32,19,17,51,23.770.85900,0,&nbsp,&nbsp,000,42,32.63091,2476,79073.0,SIM,2.524.60169,5.000.00000,29.943.98080
1827,11/06/2016,43,33,53,26,54,42,26.673.27250,0,&nbsp,&nbsp,000,44,34.95081,2487,88335.0,SIM,5.357.45636,9.000.00000,30.348.67434
1828,15/06/2016,40,32,11,6,59,48,32.592.36400,0,&nbsp,&nbsp,000,36,52.19716,2502,1.07291,SIM,8.818.95253,13.000.00000,30.843.17381
1829,18/06/2016,53,32,30,7,24,13,37.916.87200,0,&nbsp,&nbsp,000,103,21.224079999999997,6254,49935.0,SIM,22.971.30258,27.000.00000,31.418.45803
1830,22/06/2016,29,3,54,7,37,60,42.529.52550,1,RIO DE JANEIRO,RJ,27.488.18236,100,24.520210000000002,6640,52754.0,NÃO,000,2.500.00000,32.063.72657
1831,25/06/2016,55,15,48,32,28,27,24.629.59450,1,ITABORAI,RJ,2.615.80434,71,20.000120000000003,3168,64033.0,NÃO,000,2.500.00000,32.437.41292
1832,29/06/2016,34,47,57,56,14,46,22.501.92700,0,&nbsp,&nbsp,000,31,41.84962,1786,1.0377,SIM,2.389.83383,5.500.00000,32.778.81776
1833,02/07/2016,2,42,3,27,16,7,30.419.20700,0,&nbsp,&nbsp,000,105,16.70291,6930,36153.0,SIM,5.620.52825,9.000.00000,33.240.34555
1834,06/07/2016,2,22,51,24,48,17,33.185.13800,1,CAPITÓLIO,MG,9.144.98042,100,19.13274,5132,53258.0,NÃO,000,15.000.00000,33.743.83873
1835,09/07/2016,50,36,8,28,47,58,35.420.56350,0,&nbsp,&nbsp,000,41,49.808690000000006,3133,93117.0,SIM,13.993.54204,18.000.00000,34.281.24836
1836,12/07/2016,59,18,45,60,8,15,27.231.90400,0,&nbsp,&nbsp,000,46,34.131370000000004,2948,76082.0,SIM,16.885.72658,20.000.00000,34.694.41759
1837,14/07/2016,41,48,57,50,44,54,37.043.03050,0,&nbsp,&nbsp,000,32,66.74059,2346,1.30051,SIM,20.819.90909,25.000.00000,35.256.44367
1838,16/07/2016,59,24,30,8,57,5,41.308.78500,1,SALVADOR,BA,25.207.13921,115,20.70991,5293,64280.0,NÃO,000,2.500.00000,35.883.19085
1839,20/07/2016,28,32,22,56,58,7,24.166.91900,0,&nbsp,&nbsp,000,30,46.44442,2933,67864.0,SIM,13.593.14719,18.000.00000,36.249.85737
1840,23/07/2016,33,41,48,15,17,47,39.578.91000,0,&nbsp,&nbsp,000,59,38.67634,4879,66814.0,SIM,17.796.65466,22.500.00000,36.850.35845
1841,27/07/2016,6,51,13,38,49,3,43.752.61450,0,&nbsp,&nbsp,000,81,31.14244,6170,58405.0,SIM,22.443.43351,27.000.00000,37.514.18401
1842,30/07/2016,18,43,22,24,16,34,50.451.17350,1,ALEGRETE,RS,27.801.63778,100,29.0874,6722,61817.0,NÃO,000,2.500.00000,38.279.64178
1843,03/08/2016,28,26,33,41,8,54,25.284.82950,1,LAGARTO,SE,2.685.39405,51,28.58403,3046,68370.0,NÃO,000,2.500.00000,38.663.26952
1844,06/08/2016,4,3,37,39,48,50,26.726.05950,0,&nbsp,&nbsp,000,21,73.37518,2121,1.03783,SIM,15.241.64960,19.000.00000,39.068.76396
1845,09/08/2016,9,3,29,13,30,51,25.663.32650,0,&nbsp,&nbsp,000,75,19.7281,4312,49019.0,SIM,17.967.24221,21.000.00000,39.458.13434
1846,11/08/2016,49,26,30,34,24,6,36.513.73600,0,&nbsp,&nbsp,000,49,42.962920000000004,3189,94305.0,SIM,21.845.21059,27.000.00000,40.012.12985
1847,13/08/2016,45,1,57,49,50,6,43.114.96000,0,&nbsp,&nbsp,000,44,56.49485,3678,96549.0,SIM,26.424.26687,32.000.00000,40.666.28075
1848,17/08/2016,58,41,50,40,9,55,48.841.48500,0,&nbsp,&nbsp,000,46,61.21595,3330,1.20803,SIM,31.611.51299,38.000.00000,41.407.31592
1849,20/08/2016,35,27,3,11,44,5,55.033.95450,0,&nbsp,&nbsp,000,194,16.35546,11341,39968.0,SIM,51.420.01428,58.000.00000,42.242.30477
1850,24/08/2016,24,32,23,40,41,38,67.912.63150,1,RIO DE JANEIRO,RJ,58.632.72566,81,48.33916,5935,94246.0,NÃO,000,2.500.00000,43.272.69212
1851,27/08/2016,35,22,8,37,21,18,25.995.27700,0,&nbsp,&nbsp,000,40,37.46865,3146,68056.0,SIM,2.760.84766,5.100.00000,43.667.09894
1852,31/08/2016,29,13,49,50,45,17,27.813.87350,0,&nbsp,&nbsp,000,83,19.320439999999998,4187,54713.0,SIM,5.714.84070,10.000.00000,44.089.09796
1853,03/09/2016,2,41,39,1,34,45,36.044.89000,1,BRASÍLIA,DF,9.543.01495,28,74.2197,2780,1.0679,NÃO,000,3.000.00000,44.635.98002
1854,08/09/2016,59,30,43,31,34,25,22.133.38050,0,&nbsp,&nbsp,000,18,70.89389,1548,1.17763,SIM,14.360.44078,17.000.00000,44.971.79318
1855,10/09/2016,6,38,24,39,15,10,32.261.36200,0,&nbsp,&nbsp,000,55,33.81844,4074,65222.0,SIM,17.786.78263,22.000.00000,45.461.27060
1856,14/09/2016,14,9,2,32,22,37,42.723.14900,0,&nbsp,&nbsp,000,122,20.19003,7199,48879.0,SIM,22.324.22634,28.000.00000,46.109.47686
1857,17/09/2016,53,35,52,25,23,13,50.505.03850,0,&nbsp,&nbsp,000,198,14.70629,5600,74281.0,SIM,27.688.15139,32.000.00000,46.875.75188
1858,20/09/2016,55,30,28,59,33,22,35.657.47150,0,&nbsp,&nbsp,000,53,38.78897,3799,77306.0,SIM,31.475.17958,36.000.00000,47.416.75592
1859,22/09/2016,13,26,1,21,14,51,50.128.27400,0,&nbsp,&nbsp,000,88,32.8423,6049,68255.0,SIM,50.903.38391,57.000.00000,48.177.31458
1860,24/09/2016,10,40,30,44,36,60,63.318.56300,1,JUIZ DE FORA,MG,57.628.17883,109,33.49177,11392,45779.0,NÃO,000,2.500.00000,49.137.99958
1861,28/09/2016,45,9,60,2,35,4,23.474.33200,0,&nbsp,&nbsp,000,41,33.009809999999995,3181,60780.0,SIM,2.493.10883,5.500.00000,49.494.15799
1862,01/10/2016,8,49,35,42,56,2,31.422.55200,2,BELO HORIZONTE,MG,2.915.18212,99,18.29952,4549,56893.0,NÃO,000,3.000.00000,49.970.90878
1862,01/10/2016,8,49,35,42,56,2,31.422.55200,2,BELO HORIZONTE,MG,2.915.18212,99,18.29952,4549,56893.0,NÃO,000,3.000.00000,49.970.90878
1863,05/10/2016,23,45,16,58,59,56,24.216.79050,0,&nbsp,&nbsp,000,31,45.03897,2542,78465.0,SIM,2.571.96218,5.500.00000,50.338.33196
1864,08/10/2016,5,4,37,40,60,14,33.092.39150,0,&nbsp,&nbsp,000,43,44.37039,3530,77212.0,SIM,17.804.21879,22.000.00000,50.840.41797
1865,13/10/2016,42,5,32,37,1,31,42.890.35100,0,&nbsp,&nbsp,000,38,65.07431,3936,89751.0,SIM,22.359.42030,27.000.00000,51.491.16105
1866,15/10/2016,14,36,60,38,17,44,45.142.95450,0,&nbsp,&nbsp,000,129,20.17594,6185,60115.0,SIM,27.153.86124,33.000.00000,52.176.08121
1867,18/10/2016,3,43,21,17,22,10,36.479.65300,0,&nbsp,&nbsp,000,96,21.908520000000003,6158,48791.0,SIM,31.028.20982,35.000.00000,52.729.55960
1868,20/10/2016,25,5,31,1,28,23,46.222.21800,0,&nbsp,&nbsp,000,181,14.723320000000001,7846,48521.0,SIM,35.937.27474,42.000.00000,53.430.85459
1869,22/10/2016,11,26,24,52,40,23,56.900.25600,0,&nbsp,&nbsp,000,66,49.70543,4827,97089.0,SIM,57.176.87077,64.000.00000,54.294.15945
1870,26/10/2016,30,40,33,18,20,32,82.735.21900,0,&nbsp,&nbsp,000,98,48.6741,7040,96795.0,SIM,65.963.82604,75.000.00000,55.549.43880
1871,29/10/2016,17,58,33,52,11,3,99.659.08750,1,VARGINHA,MG,76.548.19331,275,20.893810000000002,15560,52752.0,NÃO,000,2.500.00000,57.061.49127
1872,03/11/2016,39,11,56,46,13,25,23.918.38400,0,&nbsp,&nbsp,000,25,55.160140000000006,2790,70609.0,SIM,2.540.26969,5.000.00000,57.424.38696
1873,05/11/2016,25,5,53,28,41,54,29.032.68550,0,&nbsp,&nbsp,000,27,61.99505,3152,75864.0,SIM,5.623.70757,9.000.00000,57.864.87810
1874,08/11/2016,43,28,10,37,47,44,23.619.21450,0,&nbsp,&nbsp,000,16,85.10969,1933,1.00639,SIM,25.420.13455,29.000.00000,58.223.23472
1875,10/11/2016,53,45,47,1,52,55,40.270.68850,1,APARECIDA DE GOIÂNIA,GO,29.697.11287,45,51.5953,2828,1.17285,NÃO,000,2.500.00000,58.834.23163
1876,12/11/2016,7,18,51,41,44,39,24.761.82100,0,&nbsp,&nbsp,000,23,62.07094,2308,88365.0,SIM,2.629.84755,5.800.00000,59.209.92416
1877,16/11/2016,35,13,32,16,24,23,24.378.48700,0,&nbsp,&nbsp,000,90,15.617,4306,46630.0,SIM,5.218.98282,8.400.00000,59.579.80064
1878,19/11/2016,56,26,40,16,57,12,36.294.83550,0,&nbsp,&nbsp,000,36,58.12673,2981,1.0028,SIM,9.073.70273,13.400.00000,60.130.47492
1879,23/11/2016,20,58,10,59,57,5,36.569.15500,1,Montes Claros,MG,12.957.55693,103,20.46969,4610,65335.0,NÃO,000,15.000.00000,60.685.31125
1880,26/11/2016,19,51,56,16,5,37,37.297.49450,0,&nbsp,&nbsp,000,65,33.08262,5045,60891.0,SIM,14.794.34448,20.000.00000,61.251.19812
1881,30/11/2016,30,10,53,44,3,56,38.828.38400,1,SALVADOR,BA,18.918.14178,44,50.87802,4024,79474.0,NÃO,000,3.000.00000,61.840.31204
1882,03/12/2016,41,35,37,10,19,9,27.773.74250,0,&nbsp,&nbsp,000,25,64.0513,3054,74903.0,SIM,2.949.73090,6.000.00000,62.261.70219
1883,07/12/2016,28,59,16,47,27,60,29.623.39100,0,&nbsp,&nbsp,000,30,56.930769999999995,2896,84250.0,SIM,6.095.90509,9.600.00000,62.711.15564
1884,10/12/2016,38,1,32,4,23,59,35.230.00600,0,&nbsp,&nbsp,000,47,43.21638,3839,75584.0,SIM,21.103.13014,25.000.00000,63.245.67406
1885,14/12/2016,59,7,18,23,32,14,42.226.88400,0,&nbsp,&nbsp,000,88,27.66559,6170,56368.0,SIM,25.587.86765,33.000.00000,63.886.35087
1886,17/12/2016,7,40,54,15,3,45,49.405.23700,0,&nbsp,&nbsp,000,72,39.56162,6962,58448.0,SIM,30.834.98747,36.000.00000,64.635.93943
1887,20/12/2016,23,56,41,46,34,11,37.715.62200,0,&nbsp,&nbsp,000,54,40.26809,3496,88855.0,SIM,34.840.60305,40.000.00000,65.208.17024
1888,22/12/2016,48,1,18,45,17,10,50.303.82000,2,CAMPINAS,SP,20.091.57877,113,25.665879999999998,7195,57584.0,NÃO,000,3.000.00000,65.971.39233
1888,22/12/2016,48,1,18,45,17,10,50.303.82000,2,CAMPINAS,SP,20.091.57877,113,25.665879999999998,7195,57584.0,NÃO,000,3.000.00000,65.971.39233
1889,24/12/2016,30,25,23,44,28,16,24.134.52300,0,&nbsp,&nbsp,000,49,28.39725,3138,63346.0,SIM,82.505.12223,225.000.00000,82.505.12223
1890,31/12/2016,5,24,51,22,11,53,735.869.32650,6,SALVADOR,BA,36.824.75822,1665,25.48121,124889,48530.0,NÃO,000,2.500.00000,000
1890,31/12/2016,5,24,51,22,11,53,735.869.32650,6,FORTALEZA,CE,36.824.75822,1665,25.48121,124889,48530.0,NÃO,000,2.500.00000,000
1890,31/12/2016,5,24,51,22,11,53,735.869.32650,6,TRIZIDELA DO VALE,MA,36.824.75822,1665,25.48121,124889,48530.0,NÃO,000,2.500.00000,000
1890,31/12/2016,5,24,51,22,11,53,735.869.32650,6,BELO HORIZONTE,MG,36.824.75822,1665,25.48121,124889,48530.0,NÃO,000,2.500.00000,000
1890,31/12/2016,5,24,51,22,11,53,735.869.32650,6,CAMPO GRANDE,MS,36.824.75822,1665,25.48121,124889,48530.0,NÃO,000,2.500.00000,000
1890,31/12/2016,5,24,51,22,11,53,735.869.32650,6,FAZENDA VILANOVA,RS,36.824.75822,1665,25.48121,124889,48530.0,NÃO,000,2.500.00000,000
1891,04/01/2017,47,1,3,19,23,58,20.866.66050,0,&nbsp,&nbsp,000,46,26.15343,3488,49273.0,SIM,2.216.15914,4.500.00000,316.59418
1892,07/01/2017,50,22,6,37,30,17,28.186.45550,0,&nbsp,&nbsp,000,31,52.42185,2623,88507.0,SIM,5.209.72253,8.000.00000,744.24611
1893,11/01/2017,17,58,45,19,28,16,28.867.83550,0,&nbsp,&nbsp,000,44,37.826409999999996,3162,75194.0,SIM,8.275.65239,11.000.00000,1.182.23610
1894,14/01/2017,31,35,57,54,21,53,36.033.26650,0,&nbsp,&nbsp,000,37,56.14815,2761,1.07491,SIM,19.709.93580,25.000.00000,1.728.94180
1895,18/01/2017,3,5,2,34,10,15,40.381.04350,0,&nbsp,&nbsp,000,175,13.303720000000002,10199,32610.0,SIM,23.998.63445,28.000.00000,2.341.61305
1896,21/01/2017,25,6,14,21,3,15,45.051.69550,1,ITANHAÉM,SP,28.783.38317,133,19.52958,7692,48240.0,NÃO,000,2.500.00000,3.025.14859
1897,25/01/2017,52,9,58,47,22,25,22.474.54300,0,&nbsp,&nbsp,000,46,28.16868,2873,64430.0,SIM,2.386.92550,5.000.00000,3.366.13796
1898,28/01/2017,53,12,58,55,34,45,28.455.89600,0,&nbsp,&nbsp,000,32,51.26912,2722,86103.0,SIM,5.409.10501,9.000.00000,3.797.87791
1899,01/02/2017,48,35,44,23,36,20,30.752.71500,0,&nbsp,&nbsp,000,39,45.46241,3023,83787.0,SIM,19.831.52503,24.000.00000,4.264.46577
1900,04/02/2017,46,11,8,43,28,27,44.381.11650,0,&nbsp,&nbsp,000,87,29.411179999999998,5573,65591.0,SIM,24.545.05440,30.000.00000,4.937.82712
1901,08/02/2017,30,53,26,11,37,12,47.953.15000,0,&nbsp,&nbsp,000,60,46.07862,4645,85028.0,SIM,29.637.95424,35.000.00000,5.665.38427
1902,11/02/2017,25,18,2,21,9,7,54.636.82700,3,IPATINGA,MG,11.813.56631,367,8.583269999999999,13764,32694.0,NÃO,000,3.000.00000,6.494.34782
1902,11/02/2017,25,18,2,21,9,7,54.636.82700,3,ITU,SP,11.813.56631,367,8.583269999999999,13764,32694.0,NÃO,000,3.000.00000,6.494.34782
1902,11/02/2017,25,18,2,21,9,7,54.636.82700,3,SANTA CRUZ DA CONCEIÇÃO,SP,11.813.56631,367,8.583269999999999,13764,32694.0,NÃO,000,3.000.00000,6.494.34782
1903,15/02/2017,9,43,10,15,45,28,23.846.88600,0,&nbsp,&nbsp,000,41,33.53369,3205,61282.0,SIM,2.532.67620,5.000.00000,6.856.15871
1904,18/02/2017,21,18,56,15,51,12,29.501.31800,0,&nbsp,&nbsp,000,82,20.7425,4003,60700.0,SIM,19.038.78005,22.000.00000,7.303.76006
1905,21/02/2017,43,54,29,57,35,56,26.878.20450,0,&nbsp,&nbsp,000,22,70.43867,2351,94163.0,SIM,21.893.39968,25.000.00000,7.711.56287
1906,23/02/2017,27,40,33,6,39,60,35.988.75700,0,&nbsp,&nbsp,000,54,38.42436,3833,77332.0,SIM,25.715.61229,30.000.00000,8.257.59326
1907,25/02/2017,3,48,44,35,25,38,40.882.72650,0,&nbsp,&nbsp,000,55,42.855909999999994,4353,77354.0,SIM,30.057.59256,35.000.00000,8.877.87617
1908,01/03/2017,10,27,57,13,23,4,28.926.36950,0,&nbsp,&nbsp,000,95,17.555120000000002,5839,40802.0,SIM,33.129.73906,38.000.00000,9.316.75426
1909,04/03/2017,47,43,45,40,57,11,57.553.27900,0,&nbsp,&nbsp,000,27,122.8966,4423,1.0717299999999998,SIM,51.941.53767,58.000.00000,10.189.96695
1910,08/03/2017,9,6,39,15,22,48,73.439.20500,1,CONCEIÇÃO DO PARÁ,MG,59.741.20288,219,19.33381,10816,55923.0,NÃO,000,3.000.00000,11.304.20485
1911,11/03/2017,32,16,33,23,18,30,26.687.33550,0,&nbsp,&nbsp,000,42,36.63443,2817,78028.0,SIM,2.834.34824,6.000.00000,11.709.11176
1912,15/03/2017,42,10,33,36,13,35,28.383.91500,1,CAMPINA GRANDE,PB,5.848.88296,43,38.05725,4556,51312.0,NÃO,000,3.000.00000,12.139.75959
1913,18/03/2017,14,56,52,17,4,43,26.308.78250,0,&nbsp,&nbsp,000,43,35.27491,2960,73205.0,SIM,2.794.14374,6.000.00000,12.538.92298
1914,22/03/2017,39,33,29,16,44,42,28.355.67000,1,VITORIA DE SANTO ANTÃO,PE,5.805.67869,27,60.549380000000006,2403,97190.0,NÃO,000,16.000.00000,12.969.14227
1915,25/03/2017,57,21,2,33,20,48,35.966.47950,0,&nbsp,&nbsp,000,39,53.170030000000004,3429,86390.0,SIM,16.048.21778,20.000.00000,13.514.83466
1916,29/03/2017,3,50,18,23,9,52,40.056.67050,0,&nbsp,&nbsp,000,100,23.0945,5478,60226.0,SIM,20.302.46615,25.000.00000,14.122.58445
1917,01/04/2017,4,36,25,21,46,33,46.407.58850,0,&nbsp,&nbsp,000,70,38.22298,5412,70626.0,SIM,25.231.21849,30.000.00000,14.826.69193
1918,05/04/2017,22,17,50,38,20,16,51.947.78050,0,&nbsp,&nbsp,000,67,44.701879999999996,5269,81203.0,SIM,30.748.37101,36.000.00000,15.614.85660
1919,08/04/2017,60,28,54,37,45,11,58.358.96850,0,&nbsp,&nbsp,000,67,50.2188,5858,82052.0,SIM,52.483.49314,59.000.00000,16.500.29342
1920,12/04/2017,39,45,31,25,43,33,70.389.35050,0,&nbsp,&nbsp,000,90,45.09185,6586,88027.0,SIM,59.959.24630,65.000.00000,17.568.25817
1921,15/04/2017,19,10,16,15,28,35,67.970.38150,0,&nbsp,&nbsp,000,127,30.8567,9277,60345.0,SIM,67.178.09105,75.000.00000,18.599.52171
1922,19/04/2017,20,41,22,36,43,38,92.856.92850,0,&nbsp,&nbsp,000,124,43.17439,8817,86741.0,SIM,77.040.02999,88.000.00000,20.008.37014
1923,22/04/2017,46,34,59,45,9,42,96.113.35650,0,&nbsp,&nbsp,000,110,50.37611,9351,84656.0,SIM,87.247.82027,97.000.00000,21.466.62591
1924,26/04/2017,16,52,53,58,30,12,134.048.37600,1,JACIARA,MT,101.484.52744,188,41.10903,11382,97001.0,NÃO,000,35.000.00000,23.500.44123
1925,29/04/2017,47,43,38,1,17,45,46.487.69650,0,&nbsp,&nbsp,000,50,53.60454,5258,72820.0,SIM,35.737.91039,40.000.00000,24.205.76414
1926,03/05/2017,46,3,2,30,14,20,52.542.31500,1,SÃO PAULO,SP,41.318.20591,95,31.88741,6741,64197.0,NÃO,000,3.000.00000,25.002.94922
1927,06/05/2017,11,5,30,31,13,19,31.477.66650,1,PORTO ALEGRE,RS,3.343.10890,140,12.96307,7385,35106.0,NÃO,000,2.500.00000,25.480.53622
1928,09/05/2017,28,51,59,26,53,10,15.485.90750,0,&nbsp,&nbsp,000,28,31.88689,1630,78250.0,SIM,1.644.69228,3.500.00000,25.715.49226
1929,11/05/2017,10,52,23,36,3,43,23.394.77350,0,&nbsp,&nbsp,000,45,29.973670000000002,3225,59748.0,SIM,15.437.36169,18.000.00000,26.070.44360
1930,13/05/2017,17,56,37,52,18,4,35.965.64650,0,&nbsp,&nbsp,000,50,41.47166,4712,62866.0,SIM,19.257.11983,24.000.00000,26.616.12336
1931,17/05/2017,34,8,2,15,9,22,43.744.12700,0,&nbsp,&nbsp,000,131,19.252270000000003,8918,40400.0,SIM,23.902.99726,30.000.00000,27.279.82015
1932,20/05/2017,55,21,16,44,29,10,47.928.55550,0,&nbsp,&nbsp,000,72,38.37916,5449,72445.0,SIM,28.993.28502,34.000.00000,28.007.00413
1933,24/05/2017,15,19,35,59,14,2,48.499.49300,0,&nbsp,&nbsp,000,86,32.514140000000005,6417,62250.0,SIM,34.144.20963,40.000.00000,28.742.85052
1934,27/05/2017,56,39,35,8,23,59,56.434.32200,0,&nbsp,&nbsp,000,105,30.987579999999998,6699,69385.0,SIM,55.663.88526,65.000.00000,29.599.08610
1935,31/05/2017,24,17,10,1,3,23,67.050.59200,3,CONTAGEM,MG,20.928.34770,497,7.77822,18964,29121.0,NÃO,000,3.000.00000,30.616.39437
1935,31/05/2017,24,17,10,1,3,23,67.050.59200,3,BOA ESPERANÇA,PR,20.928.34770,497,7.77822,18964,29121.0,NÃO,000,3.000.00000,30.616.39437
1935,31/05/2017,24,17,10,1,3,23,67.050.59200,3,RIO DE JANEIRO,RJ,20.928.34770,497,7.77822,18964,29121.0,NÃO,000,3.000.00000,30.616.39437
1936,03/06/2017,51,40,52,24,12,3,28.669.84400,0,&nbsp,&nbsp,000,43,38.44062,2686,87913.0,SIM,3.044.90203,6.500.00000,31.051.38039
1937,07/06/2017,10,29,24,43,6,55,30.745.25300,1,FORTALEZA,CE,6.310.22441,71,24.96625,4055,62448.0,NÃO,000,3.000.00000,31.517.85504
1938,10/06/2017,10,54,42,16,40,32,27.429.26200,0,&nbsp,&nbsp,000,24,65.89256999999999,2220,1.0176399999999999,SIM,2.913.14510,6.500.00000,31.934.01864
1939,14/06/2017,39,29,24,52,7,45,29.345.85150,0,&nbsp,&nbsp,000,59,28.676640000000003,3620,66768.0,SIM,18.262.61314,21.000.00000,32.379.26121
1940,17/06/2017,36,16,9,47,13,17,36.254.41750,0,&nbsp,&nbsp,000,95,22.00244,6468,46166.0,SIM,22.113.04042,26.700.00000,32.929.32227
1941,21/06/2017,38,1,9,48,49,24,41.988.90850,1,PERUÍBE,SP,26.572.50356,63,38.42622,4313,80184.0,NÃO,000,3.000.00000,33.566.38845
1942,24/06/2017,48,20,43,18,6,24,24.225.94300,0,&nbsp,&nbsp,000,56,24.94171,4126,48360.0,SIM,2.572.93423,6.000.00000,33.933.95050
1943,28/06/2017,43,11,39,9,30,12,26.360.00500,0,&nbsp,&nbsp,000,23,66.07713000000001,2870,75648.0,SIM,5.372.51809,8.000.00000,34.333.89106
1944,01/07/2017,8,57,47,39,9,59,33.190.70300,0,&nbsp,&nbsp,000,41,46.67304,2879,94953.0,SIM,19.713.67380,23.000.00000,34.837.46868
1945,04/07/2017,8,54,21,10,45,4,26.655.26500,0,&nbsp,&nbsp,000,50,30.73595,4258,51559.0,SIM,22.544.61597,26.000.00000,35.241.88899
1946,06/07/2017,6,39,4,44,52,60,39.445.85400,0,&nbsp,&nbsp,000,40,56.855819999999994,3729,87125.0,SIM,26.733.99214,32.000.00000,35.840.37131
1947,08/07/2017,52,59,55,40,8,33,45.280.62700,0,&nbsp,&nbsp,000,63,41.438629999999996,4250,87752.0,SIM,31.543.05469,36.000.00000,36.527.38026
1948,12/07/2017,28,33,20,24,57,12,55.062.52500,0,&nbsp,&nbsp,000,100,31.74605,7199,62996.0,SIM,37.391.01097,45.000.00000,37.362.80261
1949,15/07/2017,30,1,14,56,22,6,66.075.64950,0,&nbsp,&nbsp,000,130,29.30432,8455,64367.0,SIM,59.931.16462,68.000.00000,38.365.31881
1950,19/07/2017,32,21,10,48,34,57,79.618.15750,0,&nbsp,&nbsp,000,88,52.16305,7215,90888.0,SIM,68.387.07006,78.000.00000,39.573.30531
1951,22/07/2017,55,14,16,21,33,19,95.049.42300,0,&nbsp,&nbsp,000,209,26.22025,13551,57771.0,SIM,78.481.86451,90.000.00000,41.015.41883
1952,26/07/2017,9,21,53,36,52,38,123.388.13900,0,&nbsp,&nbsp,000,180,39.5216,13017,78072.0,SIM,91.586.39330,105.000.00000,42.887.49439
1953,29/07/2017,45,29,42,9,43,26,154.132.05150,1,RIO DE JANEIRO,RJ,107.956.10212,237,37.49541,16988,74728.0,NÃO,000,3.000.00000,45.226.02424
1954,02/08/2017,40,9,49,25,35,33,26.907.72000,0,&nbsp,&nbsp,000,32,48.47976,2483,89255.0,SIM,34.841.16062,40.000.00000,45.634.27487
1955,05/08/2017,15,41,45,33,36,27,56.857.05550,0,&nbsp,&nbsp,000,147,22.29978,7391,63360.0,SIM,40.879.70635,46.000.00000,46.496.92427
1956,08/08/2017,20,40,28,5,8,45,41.314.84000,0,&nbsp,&nbsp,000,74,32.189040000000006,5000,68056.0,SIM,45.267.57956,50.000.00000,47.123.76331
1957,10/08/2017,23,47,29,2,14,22,59.222.33800,1,CURITIBA,PR,51.557.33187,98,34.8412,8329,58563.0,NÃO,000,2.500.00000,48.022.29937
1958,12/08/2017,55,34,22,20,24,15,29.112.70600,0,&nbsp,&nbsp,000,32,52.4525,2670,89806.0,SIM,3.091.93652,7.000.00000,48.464.00461
1959,16/08/2017,56,43,21,8,27,35,31.904.77150,0,&nbsp,&nbsp,000,94,19.56867,4639,56645.0,SIM,21.061.11237,26.000.00000,48.948.07175
1960,19/08/2017,43,39,18,25,37,1,48.374.37500,0,&nbsp,&nbsp,000,116,24.043129999999998,6655,59869.0,SIM,26.198.74872,32.000.00000,49.682.01983
1961,23/08/2017,50,30,25,17,32,26,49.918.64500,0,&nbsp,&nbsp,000,55,52.327940000000005,4505,91264.0,SIM,31.500.39541,37.000.00000,50.439.39794
1962,26/08/2017,39,5,6,53,15,25,56.459.93850,0,&nbsp,&nbsp,000,86,37.850840000000005,6431,72309.0,SIM,37.496.76504,44.000.00000,51.296.02219
1963,30/08/2017,34,60,5,4,7,42,58.129.50500,0,&nbsp,&nbsp,000,80,41.89288,6686,71608.0,SIM,43.670.45221,50.000.00000,52.177.97751
1964,02/09/2017,32,27,48,36,2,50,67.359.87650,0,&nbsp,&nbsp,000,119,32.63532,7880,70406.0,SIM,69.532.84639,77.000.00000,53.199.97832
1965,06/09/2017,28,26,55,38,48,35,79.933.52150,1,JARDIM,MS,78.022.24531,98,47.02582,6377,1.0324,NÃO,000,2.500.00000,54.412.74961
1966,09/09/2017,19,10,32,60,13,40,23.689.60300,0,&nbsp,&nbsp,000,29,47.09701,2758,70745.0,SIM,2.515.97184,5.500.00000,54.772.17417
1967,13/09/2017,32,39,13,54,30,46,30.420.54400,0,&nbsp,&nbsp,000,43,40.78797,3175,78914.0,SIM,5.746.80826,10.000.00000,55.233.72223
1968,16/09/2017,35,48,44,39,36,52,38.347.75700,0,&nbsp,&nbsp,000,48,46.06089,3782,83512.0,SIM,9.819.56022,13.400.00000,55.815.54395
1969,19/09/2017,30,59,20,32,8,48,25.424.65800,0,&nbsp,&nbsp,000,20,73.29236,1999,1.04755,SIM,25.725.59006,30.000.00000,56.201.29319
1970,21/09/2017,10,18,24,5,39,52,38.874.90950,0,&nbsp,&nbsp,000,87,25.76224,6153,52037.0,SIM,29.854.32864,35.000.00000,56.791.11301
1971,23/09/2017,54,10,52,41,44,4,45.849.10750,0,&nbsp,&nbsp,000,39,67.77973,4001,94383.0,SIM,34.723.76708,40.000.00000,57.486.74709
1972,27/09/2017,20,9,59,54,16,57,54.233.76350,0,&nbsp,&nbsp,000,85,36.78615,5317,84011.0,SIM,40.483.70413,47.000.00000,58.309.59526
1973,30/09/2017,17,16,60,12,52,1,62.371.77800,0,&nbsp,&nbsp,000,110,32.69106,7294,70430.0,SIM,47.107.94505,55.000.00000,59.255.91541
1974,04/10/2017,19,57,38,54,4,27,67.417.29400,1,ASSIS,SP,54.268.04874,141,27.56676,8994,61738.0,NÃO,000,22.000.00000,60.278.78738
